0.5890261163364077,0.03435432549018088,1.9829787234042553,0.5231094384202598,0.4666179802341366,0.771997396177844,0.8019215275534762,Alnus
0.6858271926067423,0.027975821450712958,0.7784711388455539,0.49512295714422455,0.4952235351087928,0.908579437596929,0.8682889770039468,Alnus
0.5710442444694414,0.04191905098026341,2.204724409448819,0.49735923230237256,0.4632279745765363,0.7606025283118167,0.8138415600257526,Alnus
0.692778632193674,0.02607689949196813,0.7214484679665738,0.49674131314000963,0.5004978461223516,0.8757009463984053,0.9173412784323172,Alnus
0.6686959257511405,0.055752899386012376,0.8358974358974359,0.47172249176040837,0.5090607839766961,0.7805874363485575,0.8327508647808779,Alnus
0.6452937787167403,0.04356121312025887,1.766961651917404,0.5178059729397669,0.5641841042983224,0.641854935118151,0.7731246117145268,Alnus
0.6204035576795434,0.04414709073958031,1.5241935483870968,0.5063398215839704,0.5607865969840657,0.6876032451520891,0.8002417100729299,Alnus
0.7077122812273737,0.02771555069498342,0.7011834319526628,0.5456287107013356,0.4908492877634473,0.7379200786259822,0.8193433421500065,Alnus
0.7156972640843609,0.028025117466210336,0.696236559139785,0.5549542999516345,0.5071833459292693,0.7059287665480227,0.8725990222741016,Alnus
0.6943427298266008,0.05729871506899005,0.754054054054054,0.480530089412531,0.4972720015112455,0.8076892511677507,0.8557716954888388,Alnus
0.6588087542709391,0.03206508331651304,0.6671899529042387,0.5026350868650108,0.4902818255809831,0.8622900753745875,0.8580400449266783,Alnus
0.6429486896185973,0.04308343262151346,1.5454545454545454,0.4932804427550928,0.5463442196343747,0.6952554589971016,0.8167206522078663,Alnus
0.608939935670012,0.046239411182395926,2.1090342679127727,0.5116526170454813,0.457472781108712,0.7045231553230853,0.7574148516520834,Alnus
0.5888461631478391,0.03532088614353422,1.9372294372294372,0.4862921474338034,0.45320942202413866,0.7293588228425841,0.8332618749302977,Alnus
0.6337130104628583,0.04405061361384252,1.5040431266846361,0.48408642412878444,0.5780721597271835,0.5906909020522633,0.725049839342282,Alnus
0.6712760154771847,0.036031918337808756,0.7024221453287197,0.5252893617496591,0.503683663098498,0.818275307843092,0.8676256628984915,Alnus
